time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
179.60;-0.34;-0.13;-0.19;0.34;-0.06;0.11
179.64;-0.34;-0.13;-0.19;0.34;-0.05;0.11
179.68;-0.34;-0.13;-0.19;0.34;-0.05;0.11
179.72;-0.34;-0.13;-0.19;0.34;-0.05;0.11
179.76;-0.34;-0.13;-0.19;0.34;-0.05;0.11
179.80;-0.34;-0.13;-0.19;0.34;-0.05;0.11
179.84;-0.34;-0.13;-0.19;0.34;-0.05;0.11
179.88;-0.34;-0.13;-0.19;0.34;-0.05;0.10
179.92;-0.34;-0.13;-0.19;0.34;-0.05;0.10
179.96;-0.34;-0.13;-0.19;0.34;-0.05;0.10
180.00;-0.34;-0.13;-0.19;0.34;-0.05;0.10
180.04;-0.34;-0.13;-0.19;0.34;-0.05;0.10
180.08;-0.34;-0.13;-0.19;0.34;-0.04;0.10
180.12;-0.34;-0.13;-0.19;0.34;-0.04;0.09
180.16;-0.34;-0.13;-0.19;0.34;-0.04;0.09
180.20;-0.34;-0.13;-0.19;0.34;-0.03;0.09
180.24;-0.34;-0.13;-0.19;0.34;-0.01;0.09
180.28;-0.34;-0.13;-0.19;0.34;0.00;0.09
180.32;-0.34;-0.13;-0.19;0.34;0.01;0.09
180.36;-0.34;-0.13;-0.19;0.34;0.01;0.09
180.40;-0.34;-0.13;-0.19;0.34;0.01;0.09
180.44;-0.34;-0.13;-0.19;0.34;0.01;0.09
180.48;-0.34;-0.13;-0.19;0.34;0.01;0.08
180.52;-0.34;-0.13;-0.19;0.34;0.02;0.08
180.56;-0.34;-0.13;-0.19;0.34;0.02;0.08
180.60;-0.34;-0.13;-0.19;0.34;0.02;0.08
180.64;-0.34;-0.13;-0.19;0.34;0.02;0.08
180.68;-0.34;-0.13;-0.19;0.34;0.02;0.08
180.72;-0.34;-0.13;-0.19;0.34;0.02;0.08
180.76;-0.34;-0.13;-0.19;0.34;0.01;0.08
180.80;-0.34;-0.13;-0.19;0.34;0.01;0.07
180.84;-0.34;-0.13;-0.19;0.34;0.01;0.07
180.88;-0.34;-0.13;-0.19;0.34;0.01;0.07
180.92;-0.34;-0.13;-0.18;0.34;0.01;0.07
180.96;-0.34;-0.13;-0.18;0.34;0.01;0.07
181.00;-0.34;-0.13;-0.17;0.34;0.01;0.07
181.04;-0.34;-0.13;-0.17;0.34;0.01;0.07
181.08;-0.34;-0.13;-0.17;0.34;0.00;0.06
181.12;-0.34;-0.13;-0.17;0.34;-0.01;0.06
181.16;-0.34;-0.13;-0.17;0.34;-0.02;0.06
181.20;-0.34;-0.13;-0.17;0.34;-0.03;0.06
181.24;-0.34;-0.13;-0.17;0.34;-0.03;0.05
181.28;-0.34;-0.13;-0.17;0.34;-0.03;0.05
181.32;-0.34;-0.13;-0.17;0.34;-0.03;0.05
181.36;-0.34;-0.13;-0.17;0.34;-0.03;0.05
181.40;-0.34;-0.13;-0.17;0.34;-0.03;0.05
181.44;-0.34;-0.13;-0.17;0.34;-0.03;0.05
181.48;-0.34;-0.13;-0.17;0.34;-0.02;0.05
181.52;-0.34;-0.13;-0.17;0.34;-0.01;0.05
181.56;-0.34;-0.13;-0.17;0.34;0.00;0.05
181.60;-0.34;-0.13;-0.17;0.34;0.01;0.05
181.64;-0.34;-0.13;-0.17;0.34;0.03;0.05
181.68;-0.34;-0.13;-0.17;0.34;0.06;0.05
181.72;-0.34;-0.13;-0.17;0.34;0.06;0.05
181.76;-0.34;-0.13;-0.17;0.34;0.06;0.05
181.80;-0.34;-0.13;-0.17;0.34;0.07;0.05
181.84;-0.34;-0.13;-0.17;0.34;0.07;0.05
181.88;-0.34;-0.13;-0.17;0.34;0.09;0.05
181.92;-0.34;-0.13;-0.17;0.34;0.10;0.05
181.96;-0.34;-0.13;-0.17;0.34;0.11;0.05
182.00;-0.34;-0.13;-0.17;0.34;0.11;0.04
182.04;-0.34;-0.13;-0.17;0.34;0.11;0.04
182.08;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.12;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.16;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.20;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.24;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.28;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.32;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.36;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.40;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.44;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.48;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.52;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.56;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.60;-0.34;-0.13;-0.17;0.34;0.12;0.04
182.64;-0.34;-0.13;-0.17;0.34;0.13;0.04
182.68;-0.34;-0.13;-0.17;0.34;0.15;0.05
182.72;-0.34;-0.13;-0.17;0.34;0.15;0.05
182.76;-0.34;-0.13;-0.17;0.34;0.16;0.05
182.80;-0.34;-0.13;-0.17;0.34;0.17;0.05
182.84;-0.34;-0.13;-0.17;0.34;0.18;0.05
182.88;-0.34;-0.13;-0.17;0.34;0.19;0.05
182.92;-0.34;-0.13;-0.17;0.34;0.19;0.05
182.96;-0.34;-0.13;-0.17;0.34;0.19;0.05
183.00;-0.34;-0.13;-0.17;0.34;0.19;0.05
183.04;-0.34;-0.13;-0.17;0.34;0.19;0.05
183.08;-0.34;-0.13;-0.17;0.34;0.19;0.05
183.12;-0.34;-0.13;-0.17;0.34;0.17;0.05
183.16;-0.34;-0.13;-0.18;0.34;0.17;0.05
183.20;-0.34;-0.13;-0.18;0.34;0.14;0.05
183.24;-0.34;-0.13;-0.18;0.34;0.12;0.05
183.28;-0.34;-0.13;-0.18;0.34;0.12;0.05
183.32;-0.34;-0.13;-0.18;0.34;0.12;0.05
183.36;-0.34;-0.13;-0.18;0.34;0.12;0.05
183.40;-0.34;-0.13;-0.18;0.34;0.12;0.05
183.44;-0.34;-0.13;-0.18;0.34;0.12;0.05
183.48;-0.34;-0.13;-0.18;0.34;0.12;0.05
183.52;-0.34;-0.13;-0.18;0.34;0.12;0.05
183.56;-0.34;-0.13;-0.18;0.34;0.12;0.05
183.60;-0.34;-0.13;-0.18;0.34;0.11;0.05
183.64;-0.34;-0.13;-0.18;0.34;0.11;0.05
183.68;-0.34;-0.13;-0.18;0.34;0.10;0.05
183.72;-0.34;-0.13;-0.18;0.34;0.07;0.05
183.76;-0.34;-0.13;-0.18;0.34;0.04;0.05
183.80;-0.34;-0.13;-0.18;0.34;0.03;0.05
183.84;-0.34;-0.13;-0.18;0.34;0.02;0.05
183.88;-0.34;-0.13;-0.18;0.34;0.02;0.05
183.92;-0.34;-0.13;-0.18;0.34;0.02;0.05
183.96;-0.34;-0.13;-0.18;0.34;0.02;0.05
184.00;-0.34;-0.13;-0.18;0.34;0.02;0.05
184.04;-0.34;-0.13;-0.18;0.34;0.02;0.05
184.08;-0.34;-0.13;-0.18;0.34;0.02;0.05
184.12;-0.34;-0.13;-0.18;0.34;0.02;0.05
184.16;-0.34;-0.13;-0.18;0.34;0.02;0.05
184.20;-0.34;-0.13;-0.18;0.34;-0.00;0.05
184.24;-0.34;-0.13;-0.18;0.34;-0.02;0.05
184.28;-0.34;-0.13;-0.18;0.34;-0.03;0.05
184.32;-0.34;-0.13;-0.18;0.34;-0.05;0.05
184.36;-0.34;-0.13;-0.18;0.34;-0.07;0.05
184.40;-0.34;-0.13;-0.18;0.34;-0.08;0.05
184.44;-0.34;-0.13;-0.18;0.34;-0.08;0.05
184.48;-0.34;-0.13;-0.18;0.34;-0.08;0.05
184.52;-0.34;-0.13;-0.18;0.34;-0.08;0.05
184.56;-0.34;-0.13;-0.18;0.34;-0.08;0.05
184.60;-0.34;-0.13;-0.18;0.34;-0.09;0.05
184.64;-0.34;-0.13;-0.18;0.34;-0.09;0.05
184.68;-0.34;-0.13;-0.18;0.34;-0.09;0.05
184.72;-0.34;-0.13;-0.18;0.34;-0.09;0.05
184.76;-0.34;-0.13;-0.18;0.34;-0.10;0.05
184.80;-0.34;-0.13;-0.18;0.34;-0.11;0.05
184.84;-0.34;-0.13;-0.18;0.34;-0.12;0.05
184.88;-0.34;-0.13;-0.18;0.34;-0.12;0.05
184.92;-0.34;-0.13;-0.18;0.34;-0.11;0.05
184.96;-0.34;-0.13;-0.17;0.34;-0.11;0.05
185.00;-0.34;-0.13;-0.16;0.34;-0.10;0.05
185.04;-0.34;-0.13;-0.15;0.34;-0.10;0.05
185.08;-0.34;-0.13;-0.15;0.34;-0.10;0.05
185.12;-0.34;-0.13;-0.14;0.34;-0.10;0.05
185.16;-0.34;-0.13;-0.14;0.34;-0.09;0.05
185.20;-0.34;-0.13;-0.14;0.34;-0.09;0.05
185.24;-0.34;-0.13;-0.13;0.34;-0.08;0.05
185.28;-0.34;-0.13;-0.13;0.34;-0.07;0.05
185.32;-0.34;-0.13;-0.13;0.34;-0.05;0.05
185.36;-0.34;-0.13;-0.13;0.34;-0.04;0.05
185.40;-0.34;-0.13;-0.13;0.34;-0.03;0.05
185.44;-0.34;-0.13;-0.13;0.34;-0.02;0.04
185.48;-0.34;-0.13;-0.13;0.34;0.01;0.04
185.52;-0.34;-0.13;-0.13;0.34;0.02;0.04
185.56;-0.34;-0.13;-0.13;0.35;0.02;0.04
185.60;-0.34;-0.13;-0.13;0.35;0.02;0.04
185.64;-0.34;-0.13;-0.13;0.35;0.02;0.04
185.68;-0.34;-0.13;-0.13;0.35;0.03;0.04
185.72;-0.34;-0.13;-0.13;0.35;0.04;0.04
185.76;-0.34;-0.13;-0.13;0.35;0.07;0.04
185.80;-0.34;-0.13;-0.13;0.35;0.07;0.04
185.84;-0.34;-0.13;-0.13;0.35;0.08;0.04
185.88;-0.34;-0.13;-0.13;0.35;0.09;0.04
185.92;-0.34;-0.13;-0.13;0.35;0.09;0.04
185.96;-0.34;-0.13;-0.13;0.35;0.11;0.04
186.00;-0.34;-0.13;-0.13;0.35;0.12;0.04
186.04;-0.34;-0.13;-0.13;0.35;0.12;0.04
186.08;-0.34;-0.13;-0.13;0.35;0.13;0.04
186.12;-0.34;-0.13;-0.13;0.35;0.13;0.04
186.16;-0.34;-0.13;-0.13;0.35;0.13;0.04
186.20;-0.34;-0.13;-0.13;0.35;0.13;0.04
186.24;-0.34;-0.13;-0.14;0.35;0.14;0.04
186.28;-0.34;-0.13;-0.14;0.35;0.16;0.04
186.32;-0.34;-0.13;-0.14;0.35;0.17;0.04
186.36;-0.34;-0.13;-0.14;0.35;0.18;0.04
186.40;-0.34;-0.13;-0.14;0.35;0.19;0.04
186.44;-0.34;-0.13;-0.14;0.35;0.20;0.04
186.48;-0.34;-0.13;-0.14;0.35;0.21;0.04
186.52;-0.34;-0.13;-0.14;0.35;0.23;0.04
186.56;-0.34;-0.13;-0.15;0.35;0.22;0.04
186.60;-0.34;-0.13;-0.15;0.35;0.22;0.04
186.64;-0.34;-0.13;-0.15;0.35;0.22;0.04
186.68;-0.34;-0.13;-0.15;0.35;0.22;0.04
186.72;-0.34;-0.13;-0.15;0.35;0.22;0.04
186.76;-0.34;-0.13;-0.15;0.35;0.22;0.04
186.80;-0.34;-0.13;-0.15;0.35;0.22;0.04
186.84;-0.34;-0.13;-0.15;0.35;0.22;0.04
186.88;-0.34;-0.13;-0.15;0.35;0.22;0.04
186.92;-0.34;-0.13;-0.15;0.35;0.22;0.04
186.96;-0.34;-0.13;-0.15;0.35;0.22;0.04
187.00;-0.34;-0.13;-0.15;0.35;0.21;0.04
187.04;-0.34;-0.13;-0.15;0.35;0.21;0.04
187.08;-0.34;-0.13;-0.15;0.35;0.21;0.04
187.12;-0.34;-0.13;-0.15;0.35;0.20;0.04
187.16;-0.34;-0.13;-0.15;0.35;0.19;0.04
187.20;-0.34;-0.13;-0.15;0.35;0.18;0.04
187.24;-0.34;-0.13;-0.15;0.35;0.18;0.04
187.28;-0.34;-0.13;-0.15;0.35;0.17;0.03
187.32;-0.34;-0.13;-0.15;0.35;0.17;0.03
187.36;-0.34;-0.13;-0.15;0.35;0.17;0.03
187.40;-0.34;-0.13;-0.15;0.35;0.17;0.03
187.44;-0.34;-0.13;-0.15;0.35;0.17;0.03
187.48;-0.34;-0.13;-0.15;0.35;0.17;0.03
187.52;-0.34;-0.13;-0.15;0.35;0.17;0.03
187.56;-0.34;-0.13;-0.15;0.35;0.17;0.03
187.60;-0.34;-0.13;-0.15;0.35;0.17;0.03
187.64;-0.34;-0.13;-0.15;0.35;0.16;0.03
187.68;-0.34;-0.13;-0.15;0.35;0.16;0.03
187.72;-0.34;-0.13;-0.15;0.34;0.16;0.03
187.76;-0.34;-0.13;-0.15;0.34;0.16;0.03
187.80;-0.34;-0.13;-0.15;0.34;0.15;0.03
187.84;-0.34;-0.13;-0.15;0.34;0.14;0.03
187.88;-0.34;-0.13;-0.15;0.34;0.13;0.03
187.92;-0.34;-0.13;-0.15;0.34;0.13;0.03
187.96;-0.34;-0.13;-0.15;0.34;0.13;0.03
188.00;-0.34;-0.13;-0.15;0.34;0.13;0.03
188.04;-0.34;-0.13;-0.15;0.33;0.13;0.03
188.08;-0.34;-0.13;-0.15;0.33;0.13;0.03
188.12;-0.34;-0.13;-0.15;0.33;0.13;0.03
188.16;-0.34;-0.13;-0.15;0.33;0.13;0.03
188.20;-0.34;-0.13;-0.15;0.33;0.13;0.03
188.24;-0.34;-0.13;-0.15;0.33;0.13;0.03
188.28;-0.34;-0.13;-0.15;0.32;0.13;0.03
188.32;-0.34;-0.13;-0.15;0.32;0.12;0.03
188.36;-0.34;-0.13;-0.15;0.32;0.11;0.03
188.40;-0.34;-0.13;-0.15;0.32;0.10;0.03
188.44;-0.34;-0.13;-0.15;0.32;0.09;0.03
188.48;-0.34;-0.13;-0.14;0.32;0.09;0.03
188.52;-0.34;-0.13;-0.13;0.32;0.08;0.03
188.56;-0.34;-0.13;-0.12;0.32;0.07;0.03
188.60;-0.34;-0.13;-0.11;0.32;0.07;0.03
188.64;-0.34;-0.13;-0.11;0.32;0.07;0.03
188.68;-0.34;-0.13;-0.11;0.32;0.07;0.03
188.72;-0.34;-0.13;-0.11;0.32;0.07;0.03
188.76;-0.34;-0.13;-0.10;0.32;0.07;0.03
188.80;-0.34;-0.13;-0.10;0.32;0.06;0.03
188.84;-0.34;-0.13;-0.10;0.32;0.03;0.03
188.88;-0.34;-0.13;-0.10;0.32;0.02;0.03
188.92;-0.34;-0.13;-0.10;0.32;0.01;0.03
188.96;-0.34;-0.13;-0.10;0.32;0.00;0.03
189.00;-0.34;-0.13;-0.09;0.32;0.00;0.03
189.04;-0.33;-0.13;-0.09;0.32;0.00;0.03
189.08;-0.33;-0.13;-0.09;0.32;0.00;0.03
189.12;-0.33;-0.13;-0.09;0.32;0.00;0.03
189.16;-0.33;-0.13;-0.09;0.32;0.00;0.03
189.20;-0.33;-0.13;-0.09;0.32;0.00;0.03
189.24;-0.33;-0.13;-0.09;0.32;0.00;0.03
189.28;-0.33;-0.13;-0.09;0.32;0.00;0.03
189.32;-0.33;-0.13;-0.09;0.32;0.01;0.03
189.36;-0.33;-0.13;-0.09;0.32;0.01;0.03
189.40;-0.33;-0.13;-0.09;0.32;0.01;0.03
189.44;-0.33;-0.13;-0.09;0.32;0.01;0.03
189.48;-0.33;-0.13;-0.09;0.32;0.02;0.03
189.52;-0.33;-0.13;-0.09;0.32;0.02;0.03
189.56;-0.33;-0.13;-0.09;0.32;0.05;0.03
189.60;-0.33;-0.13;-0.09;0.32;0.07;0.03
189.64;-0.33;-0.13;-0.09;0.32;0.07;0.03
189.68;-0.33;-0.13;-0.09;0.32;0.08;0.03
189.72;-0.33;-0.13;-0.09;0.33;0.08;0.03
189.76;-0.33;-0.13;-0.09;0.33;0.08;0.03
189.80;-0.33;-0.13;-0.09;0.33;0.09;0.03
189.84;-0.33;-0.13;-0.09;0.33;0.09;0.04
189.88;-0.33;-0.13;-0.09;0.33;0.09;0.04
189.92;-0.33;-0.13;-0.09;0.33;0.10;0.04
189.96;-0.33;-0.13;-0.09;0.33;0.10;0.04
190.00;-0.33;-0.13;-0.09;0.33;0.10;0.04
190.04;-0.33;-0.13;-0.09;0.33;0.10;0.04
190.08;-0.33;-0.13;-0.09;0.33;0.11;0.04
190.12;-0.33;-0.13;-0.08;0.33;0.12;0.04
190.16;-0.33;-0.13;-0.08;0.33;0.13;0.04
190.20;-0.33;-0.13;-0.08;0.33;0.13;0.04
190.24;-0.33;-0.13;-0.08;0.33;0.14;0.04
190.28;-0.33;-0.13;-0.07;0.33;0.14;0.04
190.32;-0.33;-0.13;-0.07;0.33;0.14;0.04
190.36;-0.33;-0.13;-0.06;0.33;0.14;0.04
190.40;-0.33;-0.12;-0.04;0.33;0.14;0.04
190.44;-0.33;-0.12;-0.04;0.33;0.14;0.04
190.48;-0.33;-0.11;-0.04;0.33;0.14;0.05
190.52;-0.33;-0.11;-0.04;0.33;0.14;0.05
190.56;-0.33;-0.10;-0.04;0.33;0.14;0.05
190.60;-0.33;-0.08;-0.04;0.33;0.14;0.05
190.64;-0.33;-0.08;-0.04;0.33;0.14;0.05
190.68;-0.33;-0.07;-0.04;0.33;0.14;0.05
190.72;-0.33;-0.07;-0.03;0.33;0.14;0.05
190.76;-0.33;-0.06;-0.02;0.33;0.12;0.05
190.80;-0.33;-0.06;-0.02;0.33;0.10;0.05
190.84;-0.33;-0.05;-0.02;0.34;0.05;0.05
190.88;-0.33;-0.05;-0.02;0.34;0.04;0.05
190.92;-0.33;-0.05;-0.02;0.34;0.04;0.05
190.96;-0.33;-0.04;-0.02;0.34;0.04;0.05
191.00;-0.33;-0.04;-0.02;0.34;0.04;0.05
191.04;-0.33;-0.04;-0.02;0.34;0.04;0.05
191.08;-0.33;-0.04;-0.02;0.34;0.04;0.05
191.12;-0.33;-0.04;-0.02;0.34;0.04;0.05
191.16;-0.33;-0.04;-0.02;0.34;0.04;0.05
191.20;-0.33;-0.04;-0.02;0.34;0.03;0.05
191.24;-0.33;-0.04;-0.02;0.34;0.03;0.05
191.28;-0.33;-0.04;-0.02;0.34;0.03;0.05
191.32;-0.33;-0.03;-0.02;0.34;0.03;0.05
191.36;-0.33;-0.03;-0.02;0.35;0.02;0.05
191.40;-0.33;-0.03;-0.02;0.35;0.01;0.05
191.44;-0.33;-0.03;-0.02;0.35;0.00;0.06
191.48;-0.33;-0.03;-0.02;0.35;0.00;0.06
191.52;-0.33;-0.03;-0.02;0.35;0.00;0.06
191.56;-0.32;-0.03;-0.02;0.35;0.00;0.06
191.60;-0.32;-0.03;-0.02;0.35;-0.00;0.06
191.64;-0.32;-0.03;-0.02;0.36;-0.00;0.06
191.68;-0.32;-0.03;-0.02;0.36;-0.00;0.06
191.72;-0.31;-0.03;-0.02;0.36;-0.00;0.06
191.76;-0.30;-0.03;-0.02;0.36;-0.00;0.06
191.80;-0.30;-0.03;-0.02;0.41;-0.00;0.06
191.84;-0.29;-0.03;-0.02;0.44;-0.00;0.06
191.88;-0.28;-0.03;-0.02;0.44;-0.00;0.06
191.92;-0.28;-0.03;-0.02;0.44;-0.00;0.06
191.96;-0.26;-0.03;-0.02;0.44;-0.00;0.06
192.00;-0.24;-0.03;-0.02;0.44;-0.00;0.06
192.04;-0.21;-0.04;-0.02;0.44;-0.01;0.06
192.08;-0.19;-0.06;-0.02;0.44;-0.01;0.06
192.12;-0.19;-0.07;-0.02;0.44;-0.01;0.06
192.16;-0.19;-0.08;-0.02;0.44;-0.02;0.06
192.20;-0.19;-0.09;-0.02;0.44;-0.02;0.06
192.24;-0.19;-0.09;-0.02;0.44;-0.02;0.06
192.28;-0.19;-0.09;-0.02;0.44;-0.01;0.06
192.32;-0.19;-0.09;-0.02;0.44;-0.01;0.06
192.36;-0.19;-0.10;-0.02;0.44;-0.01;0.06
192.40;-0.19;-0.10;-0.02;0.44;-0.01;0.06
192.44;-0.19;-0.10;-0.02;0.44;-0.01;0.06
192.48;-0.19;-0.11;-0.02;0.44;-0.01;0.06
192.52;-0.19;-0.11;-0.02;0.44;-0.01;0.06
192.56;-0.19;-0.11;-0.02;0.44;-0.01;0.06
192.60;-0.19;-0.11;-0.02;0.44;-0.01;0.06
192.64;-0.19;-0.11;-0.02;0.44;-0.01;0.06
192.68;-0.19;-0.11;-0.02;0.44;0.00;0.06
192.72;-0.19;-0.11;-0.02;0.44;0.00;0.06
192.76;-0.19;-0.11;-0.02;0.44;0.01;0.06
192.80;-0.19;-0.11;-0.02;0.44;0.01;0.06
192.84;-0.19;-0.11;-0.02;0.44;0.01;0.06
192.88;-0.19;-0.11;-0.02;0.44;0.01;0.06
192.92;-0.19;-0.11;-0.02;0.44;0.01;0.06
192.96;-0.19;-0.11;-0.02;0.44;0.01;0.06
193.00;-0.19;-0.12;-0.02;0.44;0.01;0.06
193.04;-0.19;-0.12;-0.02;0.44;0.01;0.06
193.08;-0.19;-0.12;-0.02;0.44;0.01;0.06
193.12;-0.19;-0.12;-0.02;0.44;0.01;0.06
193.16;-0.19;-0.12;-0.02;0.44;0.01;0.06
193.20;-0.19;-0.12;-0.02;0.44;0.01;0.06
193.24;-0.19;-0.12;-0.02;0.44;0.01;0.06
193.28;-0.19;-0.12;-0.02;0.44;0.02;0.06
193.32;-0.19;-0.12;-0.02;0.44;0.03;0.06
193.36;-0.19;-0.12;-0.02;0.44;0.04;0.06
193.40;-0.19;-0.12;-0.02;0.44;0.04;0.06
193.44;-0.19;-0.12;-0.02;0.44;0.04;0.06
193.48;-0.19;-0.12;-0.02;0.44;0.04;0.06
193.52;-0.19;-0.12;-0.03;0.44;0.03;0.06
193.56;-0.19;-0.12;-0.03;0.44;0.02;0.06
193.60;-0.19;-0.12;-0.03;0.44;0.01;0.06
193.64;-0.19;-0.12;-0.03;0.44;0.01;0.06
193.68;-0.19;-0.12;-0.03;0.44;0.01;0.06
193.72;-0.19;-0.12;-0.03;0.44;0.01;0.06
193.76;-0.19;-0.12;-0.03;0.44;0.01;0.06
193.80;-0.19;-0.12;-0.03;0.44;0.01;0.06
193.84;-0.19;-0.12;-0.03;0.44;0.02;0.06
193.88;-0.19;-0.12;-0.03;0.44;0.02;0.07
193.92;-0.19;-0.12;-0.03;0.44;0.03;0.07
193.96;-0.19;-0.12;-0.03;0.44;0.04;0.07
194.00;-0.19;-0.11;-0.03;0.44;0.04;0.07
194.04;-0.19;-0.11;-0.03;0.44;0.05;0.07
194.08;-0.19;-0.11;-0.03;0.44;0.06;0.07
194.12;-0.19;-0.11;-0.03;0.44;0.06;0.07
194.16;-0.19;-0.12;-0.03;0.44;0.07;0.07
194.20;-0.19;-0.12;-0.03;0.44;0.07;0.07
194.24;-0.19;-0.12;-0.03;0.44;0.08;0.07
194.28;-0.19;-0.12;-0.03;0.44;0.08;0.07
194.32;-0.19;-0.12;-0.03;0.44;0.09;0.07
194.36;-0.19;-0.12;-0.03;0.44;0.09;0.07
194.40;-0.19;-0.12;-0.03;0.44;0.10;0.07
194.44;-0.19;-0.12;-0.03;0.43;0.10;0.07
194.48;-0.19;-0.13;-0.03;0.43;0.10;0.07
194.52;-0.19;-0.14;-0.03;0.43;0.10;0.07
194.56;-0.19;-0.16;-0.03;0.43;0.10;0.07
194.60;-0.19;-0.17;-0.03;0.43;0.10;0.07
194.64;-0.19;-0.17;-0.03;0.43;0.10;0.07
194.68;-0.19;-0.17;-0.03;0.43;0.10;0.07
194.72;-0.19;-0.17;-0.03;0.43;0.10;0.07
194.76;-0.19;-0.18;-0.03;0.43;0.10;0.07
194.80;-0.19;-0.18;-0.03;0.43;0.11;0.07
194.84;-0.19;-0.18;-0.03;0.43;0.11;0.07
194.88;-0.19;-0.18;-0.03;0.43;0.11;0.07
194.92;-0.19;-0.18;-0.03;0.43;0.11;0.07
194.96;-0.19;-0.19;-0.03;0.43;0.11;0.07
195.00;-0.19;-0.19;-0.03;0.43;0.11;0.07
195.04;-0.19;-0.19;-0.03;0.43;0.11;0.07
195.08;-0.19;-0.20;-0.03;0.43;0.11;0.07
195.12;-0.19;-0.20;-0.03;0.43;0.11;0.07
195.16;-0.19;-0.20;-0.04;0.43;0.10;0.07
195.20;-0.19;-0.20;-0.04;0.43;0.08;0.07
195.24;-0.19;-0.20;-0.04;0.43;0.07;0.07
195.28;-0.19;-0.20;-0.04;0.43;0.07;0.06
195.32;-0.19;-0.20;-0.04;0.43;0.06;0.06
195.36;-0.19;-0.20;-0.04;0.43;0.05;0.06
195.40;-0.19;-0.20;-0.04;0.43;0.05;0.06
195.44;-0.19;-0.20;-0.05;0.43;0.05;0.06
195.48;-0.19;-0.20;-0.05;0.43;0.05;0.05
195.52;-0.20;-0.20;-0.05;0.43;0.05;0.05
195.56;-0.21;-0.20;-0.05;0.43;0.05;0.04
195.60;-0.21;-0.20;-0.05;0.43;0.05;0.04
195.64;-0.22;-0.20;-0.05;0.43;0.05;0.04
195.68;-0.22;-0.20;-0.05;0.43;0.05;0.03
195.72;-0.22;-0.20;-0.05;0.43;0.05;0.03
195.76;-0.23;-0.20;-0.05;0.43;0.05;0.03
195.80;-0.23;-0.20;-0.05;0.43;0.05;0.02
195.84;-0.23;-0.20;-0.05;0.43;0.05;0.02
195.88;-0.23;-0.20;-0.05;0.43;0.05;0.02
195.92;-0.23;-0.20;-0.05;0.42;0.05;0.02
195.96;-0.23;-0.20;-0.05;0.42;0.05;0.02
196.00;-0.23;-0.20;-0.05;0.41;0.05;0.02
196.04;-0.23;-0.20;-0.05;0.41;0.05;0.02
196.08;-0.23;-0.20;-0.05;0.40;0.04;0.02
196.12;-0.23;-0.20;-0.05;0.40;0.04;0.02
196.16;-0.23;-0.20;-0.05;0.40;0.03;0.02
196.20;-0.23;-0.20;-0.05;0.39;0.02;0.02
196.24;-0.23;-0.20;-0.05;0.39;-0.01;0.01
196.28;-0.23;-0.20;-0.04;0.38;-0.02;0.01
196.32;-0.23;-0.20;-0.04;0.37;-0.02;0.01
196.36;-0.23;-0.20;-0.04;0.36;-0.02;0.01
196.40;-0.23;-0.20;-0.04;0.36;-0.02;0.01
196.44;-0.22;-0.20;-0.04;0.35;-0.02;0.01
196.48;-0.22;-0.20;-0.03;0.35;-0.02;0.00
196.52;-0.22;-0.20;-0.03;0.33;-0.02;0.00
196.56;-0.22;-0.20;-0.03;0.32;-0.02;-0.01
196.60;-0.22;-0.20;-0.01;0.32;-0.02;-0.01
196.64;-0.22;-0.20;0.00;0.31;-0.02;-0.01
196.68;-0.21;-0.20;0.00;0.31;-0.02;-0.02
196.72;-0.19;-0.20;0.01;0.31;-0.02;-0.02
196.76;-0.16;-0.20;0.01;0.31;-0.02;-0.02
196.80;-0.14;-0.20;0.01;0.31;-0.01;-0.02
196.84;-0.12;-0.20;0.01;0.31;0.00;-0.02
196.88;-0.09;-0.20;0.01;0.31;0.01;-0.03
196.92;-0.08;-0.20;0.01;0.31;0.02;-0.03
196.96;-0.06;-0.20;0.01;0.31;0.02;-0.03
197.00;-0.05;-0.20;0.01;0.31;0.02;-0.04
197.04;-0.04;-0.20;0.01;0.31;0.03;-0.04
197.08;-0.03;-0.20;0.01;0.31;0.03;-0.04
197.12;-0.02;-0.20;0.01;0.31;0.03;-0.04
197.16;-0.01;-0.21;0.01;0.30;0.03;-0.04
197.20;0.00;-0.22;0.01;0.30;0.03;-0.04
197.24;0.01;-0.23;0.01;0.29;0.03;-0.05
197.28;0.02;-0.25;0.01;0.29;0.03;-0.05
197.32;0.02;-0.26;0.01;0.29;0.03;-0.05
197.36;0.02;-0.27;0.01;0.29;0.03;-0.05
197.40;0.02;-0.27;0.01;0.29;0.03;-0.05
197.44;0.03;-0.27;0.01;0.29;0.03;-0.06
